Time_index,Reservoir_hydro_existing_QC
3638.0,0.000289615
3639.0,0.000289615
3640.0,0.000289615
3641.0,0.000289615
3642.0,0.000289615
3643.0,0.000289615
3644.0,0.000289615
3645.0,0.000289615
3646.0,0.000289615
3647.0,0.000289615
3648.0,0.000289615
3649.0,0.000289615
3650.0,0.000289615
3651.0,0.000289615
3652.0,0.000289615
3653.0,0.000289615
3654.0,0.000289615
3655.0,0.000289615
3656.0,0.000289615
3657.0,0.000289615
3658.0,0.000289615
3659.0,0.000289615
3660.0,0.000289615
3661.0,0.000289615
3662.0,0.000289615
3663.0,0.000289615
3664.0,0.000289615
3665.0,0.000289615
3666.0,0.000289615
3667.0,0.000289615
3668.0,0.000289615
3669.0,0.000289615
3670.0,0.000289615
3671.0,0.000289615
3672.0,0.000289615
3673.0,0.000289615
3674.0,0.000289615
3675.0,0.000289615
3676.0,0.000289615
3677.0,0.000289615
3678.0,0.000289615
3679.0,0.000289615
3680.0,0.000289615
3681.0,0.000289615
3682.0,0.000289615
3683.0,0.000289615
3684.0,0.000289615
3685.0,0.000289615
3686.0,0.000289615
3687.0,0.000289615
3688.0,0.000289615
3689.0,0.000289615
3690.0,0.000289615
3691.0,0.000289615
3692.0,0.000289615
3693.0,0.000289615
3694.0,0.000289615
3695.0,0.000289615
3696.0,0.000289615
3697.0,0.000289615
3698.0,0.000289615
3699.0,0.000289615
3700.0,0.000289615
3701.0,0.000289615
3702.0,0.000289615
3703.0,0.000289615
3704.0,0.000289615
3705.0,0.000289615
3706.0,0.000289615
3707.0,0.000289615
3708.0,0.000289615
3709.0,0.000289615
3710.0,0.000289615
3711.0,0.000289615
3712.0,0.000289615
3713.0,0.000289615
3714.0,0.000289615
3715.0,0.000289615
3716.0,0.000289615
3717.0,0.000289615
3718.0,0.000289615
3719.0,0.000289615
3720.0,0.000289615
3721.0,0.000289615
3722.0,0.000289615
3723.0,0.000289615
3724.0,0.000289615
3725.0,0.000289615
3726.0,0.000289615
3727.0,0.000289615
3728.0,0.000289615
3729.0,0.000289615
3730.0,0.000289615
3731.0,0.000289615
3732.0,0.000289615
3733.0,0.000289615
3734.0,0.000289615
3735.0,0.000289615
3736.0,0.000289615
3737.0,0.000289615
3738.0,0.000289615
3739.0,0.000289615
3740.0,0.000289615
3741.0,0.000289615
3742.0,0.000289615
3743.0,0.000289615
3744.0,0.000289615
3745.0,0.000289615
3746.0,0.000289615
3747.0,0.000289615
3748.0,0.000289615
3749.0,0.000289615
3750.0,0.000289615
3751.0,0.000289615
3752.0,0.000289615
3753.0,0.000289615
3754.0,0.000289615
3755.0,0.000289615
3756.0,0.000289615
3757.0,0.000289615
3758.0,0.000289615
3759.0,0.000289615
3760.0,0.000289615
3761.0,0.000289615
3762.0,0.000289615
3763.0,0.000289615
3764.0,0.000289615
3765.0,0.000289615
3766.0,0.000289615
3767.0,0.000289615
3768.0,0.000289615
3769.0,0.000289615
3770.0,0.000289615
3771.0,0.000289615
3772.0,0.000289615
3773.0,0.000289615
3774.0,0.000289615
3775.0,0.000289615
3776.0,0.000289615
3777.0,0.000289615
3778.0,0.000289615
3779.0,0.000289615
3780.0,0.000289615
3781.0,0.000289615
3782.0,0.000289615
3783.0,0.000289615
3784.0,0.000289615
3785.0,0.000289615
3786.0,0.000289615
3787.0,0.000289615
3788.0,0.000289615
3789.0,0.000289615
3790.0,0.000289615
3791.0,0.000289615
3792.0,0.000289615
3793.0,0.000289615
3794.0,0.000289615
3795.0,0.000289615
3796.0,0.000289615
3797.0,0.000289615
3798.0,0.000289615
3799.0,0.000289615
3800.0,0.000289615
3801.0,0.000289615
3802.0,0.000289615
3803.0,0.000289615
3804.0,0.000289615
3805.0,0.000289615
3806.0,0.000289615
3807.0,0.000289615
3808.0,0.000289615
3809.0,0.000289615
3810.0,0.000289615
3811.0,0.000289615
3812.0,0.000289615
3813.0,0.000289615
3814.0,0.000289615
3815.0,0.000289615
3816.0,0.000289615
3817.0,0.000289615
3818.0,0.000289615
3819.0,0.000289615
3820.0,0.000289615
3821.0,0.000289615
3822.0,0.000289615
3823.0,0.000289615
3824.0,0.000289615
3825.0,0.000289615
3826.0,0.000289615
3827.0,0.000289615
3828.0,0.000289615
3829.0,0.000289615
3830.0,0.000289615
3831.0,0.000289615
3832.0,0.000289615
3833.0,0.000289615
3834.0,0.000289615
3835.0,0.000289615
3836.0,0.000289615
3837.0,0.000289615
3838.0,0.000289615
3839.0,0.000289615
3840.0,0.000289615
3841.0,0.000289615
3842.0,0.000289615
3843.0,0.000289615
3844.0,0.000289615
3845.0,0.000289615
3846.0,0.000289615
3847.0,0.000289615
3848.0,0.000289615
3849.0,0.000289615
3850.0,0.000289615
3851.0,0.000289615
3852.0,0.000289615
3853.0,0.000289615
3854.0,0.000289615
3855.0,0.000289615
3856.0,0.000289615
3857.0,0.000289615
3858.0,0.000289615
3859.0,0.000289615
3860.0,0.000289615
3861.0,0.000289615
3862.0,0.000289615
3863.0,0.000289615
3864.0,0.000289615
3865.0,0.000289615
3866.0,0.000289615
3867.0,0.000289615
3868.0,0.000289615
3869.0,0.000289615
3870.0,0.000289615
3871.0,0.000289615
3872.0,0.000289615
3873.0,0.000289615
3874.0,0.000289615
3875.0,0.000289615
3876.0,0.000289615
3877.0,0.000289615
3878.0,0.000289615
3879.0,0.000289615
3880.0,0.000289615
3881.0,0.000289615
3882.0,0.000289615
3883.0,0.000289615
3884.0,0.000289615
3885.0,0.000289615
3886.0,0.000289615
3887.0,0.000289615
3888.0,0.000289615
3889.0,0.000289615
3890.0,0.000289615
3891.0,0.000289615
3892.0,0.000289615
3893.0,0.000289615
3894.0,0.000289615
3895.0,0.000289615
3896.0,0.000289615
3897.0,0.000289615
3898.0,0.000289615
3899.0,0.000289615
3900.0,0.000289615
3901.0,0.000289615
3902.0,0.000289615
3903.0,0.000289615
3904.0,0.000289615
3905.0,0.000289615
3906.0,0.000289615
3907.0,0.000289615
3908.0,0.000289615
3909.0,0.000289615
3910.0,0.000289615
3911.0,0.000289615
3912.0,0.000289615
3913.0,0.000289615
3914.0,0.000289615
3915.0,0.000289615
3916.0,0.000289615
3917.0,0.000289615
3918.0,0.000289615
3919.0,0.000289615
3920.0,0.000289615
3921.0,0.000289615
3922.0,0.000289615
3923.0,0.000289615
3924.0,0.000289615
3925.0,0.000289615
3926.0,0.000289615
3927.0,0.000289615
3928.0,0.000289615
3929.0,0.000289615
3930.0,0.000289615
3931.0,0.000289615
3932.0,0.000289615
3933.0,0.000289615
3934.0,0.000289615
3935.0,0.000289615
3936.0,0.000289615
3937.0,0.000289615
3938.0,0.000289615
3939.0,0.000289615
3940.0,0.000289615
3941.0,0.000289615
3942.0,0.000289615
3943.0,0.000289615
3944.0,0.000289615
3945.0,0.000289615
3946.0,0.000289615
3947.0,0.000289615
3948.0,0.000289615
3949.0,0.000289615
3950.0,0.000289615
3951.0,0.000289615
3952.0,0.000289615
3953.0,0.000289615
3954.0,0.000289615
3955.0,0.000289615
3956.0,0.000289615
3957.0,0.000289615
3958.0,0.000289615
3959.0,0.000289615
3960.0,0.000289615
3961.0,0.000289615
3962.0,0.000289615
3963.0,0.000289615
3964.0,0.000289615
3965.0,0.000289615
3966.0,0.000289615
3967.0,0.000289615
3968.0,0.000289615
3969.0,0.000289615
3970.0,0.000289615
3971.0,0.000289615
3972.0,0.000289615
3973.0,0.000289615
3974.0,0.000289615
3975.0,0.000289615
3976.0,0.000289615
3977.0,0.000289615
3978.0,0.000289615
3979.0,0.000289615
3980.0,0.000289615
3981.0,0.000289615
3982.0,0.000289615
3983.0,0.000289615
3984.0,0.000289615
3985.0,0.000289615
3986.0,0.000289615
3987.0,0.000289615
3988.0,0.000289615
3989.0,0.000289615
3990.0,0.000289615
3991.0,0.000289615
3992.0,0.000289615
3993.0,0.000289615
3994.0,0.000289615
3995.0,0.000289615
3996.0,0.000289615
3997.0,0.000289615
3998.0,0.000289615
3999.0,0.000289615
4000.0,0.000289615
4001.0,0.000289615
4002.0,0.000289615
4003.0,0.000289615
4004.0,0.000289615
4005.0,0.000289615
4006.0,0.000289615
4007.0,0.000289615
4008.0,0.000289615
4009.0,0.000289615
4010.0,0.000289615
4011.0,0.000289615
4012.0,0.000289615
4013.0,0.000289615
4014.0,0.000289615
4015.0,0.000289615
4016.0,0.000289615
4017.0,0.000289615
4018.0,0.000289615
4019.0,0.000289615
4020.0,0.000289615
4021.0,0.000289615
4022.0,0.000289615
4023.0,0.000289615
4024.0,0.000289615
4025.0,0.000289615
4026.0,0.000289615
4027.0,0.000289615
4028.0,0.000289615
4029.0,0.000289615
4030.0,0.000289615
4031.0,0.000289615
4032.0,0.000289615
4033.0,0.000289615
4034.0,0.000289615
4035.0,0.000289615
4036.0,0.000289615
4037.0,0.000289615
4038.0,0.000289615
4039.0,0.000289615
4040.0,0.000289615
4041.0,0.000289615
4042.0,0.000289615
4043.0,0.000289615
4044.0,0.000289615
4045.0,0.000289615
4046.0,0.000289615
4047.0,0.000289615
4048.0,0.000289615
4049.0,0.000289615
4050.0,0.000289615
4051.0,0.000289615
4052.0,0.000289615
4053.0,0.000289615
4054.0,0.000289615
4055.0,0.000289615
4056.0,0.000289615
4057.0,0.000289615
4058.0,0.000289615
4059.0,0.000289615
4060.0,0.000289615
4061.0,0.000289615
4062.0,0.000289615
4063.0,0.000289615
4064.0,0.000289615
4065.0,0.000289615
4066.0,0.000289615
4067.0,0.000289615
4068.0,0.000289615
4069.0,0.000289615
4070.0,0.000289615
4071.0,0.000289615
4072.0,0.000289615
4073.0,0.000289615
4074.0,0.000289615
4075.0,0.000289615
4076.0,0.000289615
4077.0,0.000289615
4078.0,0.000289615
4079.0,0.000289615
4080.0,0.000289615
4081.0,0.000289615
4082.0,0.000289615
4083.0,0.000289615
4084.0,0.000289615
4085.0,0.000289615
4086.0,0.000289615
4087.0,0.000289615
4088.0,0.000289615
4089.0,0.000289615
4090.0,0.000289615
4091.0,0.000289615
4092.0,0.000289615
4093.0,0.000289615
4094.0,0.000289615
4095.0,0.000289615
4096.0,0.000289615
4097.0,0.000289615
4098.0,0.000289615
4099.0,0.000289615
4100.0,0.000289615
4101.0,0.000289615
4102.0,0.000289615
4103.0,0.000289615
4104.0,0.000289615
4105.0,0.000289615
4106.0,0.000289615
4107.0,0.000289615
4108.0,0.000289615
4109.0,0.000289615
4110.0,0.000289615
4111.0,0.000289615
4112.0,0.000289615
4113.0,0.000289615
4114.0,0.000289615
4115.0,0.000289615
4116.0,0.000289615
4117.0,0.000289615
4118.0,0.000289615
4119.0,0.000289615
4120.0,0.000289615
4121.0,0.000289615
4122.0,0.000289615
4123.0,0.000289615
4124.0,0.000289615
4125.0,0.000289615
4126.0,0.000289615
4127.0,0.000289615
4128.0,0.000289615
4129.0,0.000289615
4130.0,0.000289615
4131.0,0.000289615
4132.0,0.000289615
4133.0,0.000289615
4134.0,0.000289615
4135.0,0.000289615
4136.0,0.000289615
4137.0,0.000289615
4138.0,0.000289615
4139.0,0.000289615
4140.0,0.000289615
4141.0,0.000289615
4142.0,0.000289615
4143.0,0.000289615
4144.0,0.000289615
4145.0,0.000289615
4146.0,0.000289615
4147.0,0.000289615
4148.0,0.000289615
4149.0,0.000289615
4150.0,0.000289615
4151.0,0.000289615
4152.0,0.000289615
4153.0,0.000289615
4154.0,0.000289615
4155.0,0.000289615
4156.0,0.000289615
4157.0,0.000289615
4158.0,0.000289615
4159.0,0.000289615
4160.0,0.000289615
4161.0,0.000289615
4162.0,0.000289615
4163.0,0.000289615
4164.0,0.000289615
4165.0,0.000289615
4166.0,0.000289615
4167.0,0.000289615
4168.0,0.000289615
4169.0,0.000289615
4170.0,0.000289615
4171.0,0.000289615
4172.0,0.000289615
4173.0,0.000289615
4174.0,0.000289615
4175.0,0.000289615
4176.0,0.000289615
4177.0,0.000289615
4178.0,0.000289615
4179.0,0.000289615
4180.0,0.000289615
4181.0,0.000289615
4182.0,0.000289615
4183.0,0.000289615
4184.0,0.000289615
4185.0,0.000289615
4186.0,0.000289615
4187.0,0.000289615
4188.0,0.000289615
4189.0,0.000289615
4190.0,0.000289615
4191.0,0.000289615
4192.0,0.000289615
4193.0,0.000289615
4194.0,0.000289615
4195.0,0.000289615
4196.0,0.000289615
4197.0,0.000289615
4198.0,0.000289615
4199.0,0.000289615
4200.0,0.000289615
4201.0,0.000289615
4202.0,0.000289615
4203.0,0.000289615
4204.0,0.000289615
4205.0,0.000289615
4206.0,0.000289615
4207.0,0.000289615
4208.0,0.000289615
4209.0,0.000289615
4210.0,0.000289615
4211.0,0.000289615
4212.0,0.000289615
4213.0,0.000289615
4214.0,0.000289615
4215.0,0.000289615
4216.0,0.000289615
4217.0,0.000289615
4218.0,0.000289615
4219.0,0.000289615
4220.0,0.000289615
4221.0,0.000289615
4222.0,0.000289615
4223.0,0.000289615
4224.0,0.000289615
4225.0,0.000289615
4226.0,0.000289615
4227.0,0.000289615
4228.0,0.000289615
4229.0,0.000289615
4230.0,0.000289615
4231.0,0.000289615
4232.0,0.000289615
4233.0,0.000289615
4234.0,0.000289615
4235.0,0.000289615
4236.0,0.000289615
4237.0,0.000289615
4238.0,0.000289615
4239.0,0.000289615
4240.0,0.000289615
4241.0,0.000289615
4242.0,0.000289615
4243.0,0.000289615
4244.0,0.000289615
4245.0,0.000289615
4246.0,0.000289615
4247.0,0.000289615
4248.0,0.000289615
4249.0,0.000289615
4250.0,0.000289615
4251.0,0.000289615
4252.0,0.000289615
4253.0,0.000289615
4254.0,0.000289615
4255.0,0.000289615
4256.0,0.000289615
4257.0,0.000289615
4258.0,0.000289615
4259.0,0.000289615
4260.0,0.000289615
4261.0,0.000289615
4262.0,0.000289615
4263.0,0.000289615
4264.0,0.000289615
4265.0,0.000289615
4266.0,0.000289615
4267.0,0.000289615
4268.0,0.000289615
4269.0,0.000289615
4270.0,0.000289615
4271.0,0.000289615
4272.0,0.000289615
4273.0,0.000289615
4274.0,0.000289615
4275.0,0.000289615
4276.0,0.000289615
4277.0,0.000289615
4278.0,0.000289615
4279.0,0.000289615
4280.0,0.000289615
4281.0,0.000289615
4282.0,0.000289615
4283.0,0.000289615
4284.0,0.000289615
4285.0,0.000289615
4286.0,0.000289615
4287.0,0.000289615
4288.0,0.000289615
4289.0,0.000289615
4290.0,0.000289615
4291.0,0.000289615
4292.0,0.000289615
4293.0,0.000289615
4294.0,0.000289615
4295.0,0.000289615
4296.0,0.000289615
4297.0,0.000289615
4298.0,0.000289615
4299.0,0.000289615
4300.0,0.000289615
4301.0,0.000289615
4302.0,0.000289615
4303.0,0.000289615
4304.0,0.000289615
4305.0,0.000289615
4306.0,0.000289615
4307.0,0.000289615
4308.0,0.000289615
4309.0,0.000289615
4310.0,0.000289615
4311.0,0.000289615
4312.0,0.000289615
4313.0,0.000289615
4314.0,0.000289615
4315.0,0.000289615
4316.0,0.000289615
4317.0,0.000289615
4318.0,0.000289615
4319.0,0.000289615
4320.0,0.000289615
4321.0,0.000289615
4322.0,0.000289615
4323.0,0.000289615
4324.0,0.000289615
4325.0,0.000289615
4326.0,0.000289615
4327.0,0.000289615
4328.0,0.000289615
4329.0,0.000289615
4330.0,0.000289615
4331.0,0.000289615
4332.0,0.000289615
4333.0,0.000289615
4334.0,0.000289615
4335.0,0.000289615
4336.0,0.000289615
4337.0,0.000289615
4338.0,0.000289615
4339.0,0.000289615
4340.0,0.000289615
4341.0,0.000289615
4342.0,0.000289615
4343.0,0.000289615
4344.0,0.000289615
4345.0,0.000181757
4346.0,0.000181757
4347.0,0.000181757
4348.0,0.000181757
4349.0,0.000181757
4350.0,0.000181757
4351.0,0.000181757
4352.0,0.000181757
4353.0,0.000181757
4354.0,0.000181757
4355.0,0.000181757
4356.0,0.000181757
4357.0,0.000181757
4358.0,0.000181757
4359.0,0.000181757
4360.0,0.000181757
4361.0,0.000181757
4362.0,0.000181757
4363.0,0.000181757
4364.0,0.000181757
4365.0,0.000181757
4366.0,0.000181757
4367.0,0.000181757
4368.0,0.000181757
4369.0,0.000181757
4370.0,0.000181757
4371.0,0.000181757
4372.0,0.000181757
4373.0,0.000181757
4374.0,0.000181757
4375.0,0.000181757
4376.0,0.000181757
4377.0,0.000181757
4378.0,0.000181757
4379.0,0.000181757
4380.0,0.000181757
4381.0,0.000181757
4382.0,0.000181757
4383.0,0.000181757
4384.0,0.000181757
4385.0,0.000181757
4386.0,0.000181757
4387.0,0.000181757
4388.0,0.000181757
4389.0,0.000181757
4390.0,0.000181757
4391.0,0.000181757
4392.0,0.000181757
4393.0,0.000181757
4394.0,0.000181757
4395.0,0.000181757
4396.0,0.000181757
4397.0,0.000181757
4398.0,0.000181757
4399.0,0.000181757
4400.0,0.000181757
4401.0,0.000181757
4402.0,0.000181757
4403.0,0.000181757
4404.0,0.000181757
4405.0,0.000181757
4406.0,0.000181757
4407.0,0.000181757
4408.0,0.000181757
4409.0,0.000181757
4410.0,0.000181757
4411.0,0.000181757
4412.0,0.000181757
4413.0,0.000181757
4414.0,0.000181757
4415.0,0.000181757
4416.0,0.000181757
4417.0,0.000181757
4418.0,0.000181757
4419.0,0.000181757
4420.0,0.000181757
4421.0,0.000181757
4422.0,0.000181757
4423.0,0.000181757
4424.0,0.000181757
4425.0,0.000181757
4426.0,0.000181757
4427.0,0.000181757
4428.0,0.000181757
4429.0,0.000181757
4430.0,0.000181757
4431.0,0.000181757
4432.0,0.000181757
4433.0,0.000181757
4434.0,0.000181757
4435.0,0.000181757
4436.0,0.000181757
4437.0,0.000181757
4438.0,0.000181757
4439.0,0.000181757
4440.0,0.000181757
4441.0,0.000181757
4442.0,0.000181757
4443.0,0.000181757
4444.0,0.000181757
4445.0,0.000181757
4446.0,0.000181757
4447.0,0.000181757
4448.0,0.000181757
4449.0,0.000181757
4450.0,0.000181757
4451.0,0.000181757
4452.0,0.000181757
4453.0,0.000181757
4454.0,0.000181757
4455.0,0.000181757
4456.0,0.000181757
4457.0,0.000181757
4458.0,0.000181757
4459.0,0.000181757
4460.0,0.000181757
4461.0,0.000181757
4462.0,0.000181757
4463.0,0.000181757
4464.0,0.000181757
4465.0,0.000181757
4466.0,0.000181757
4467.0,0.000181757
4468.0,0.000181757
4469.0,0.000181757
4470.0,0.000181757
4471.0,0.000181757
4472.0,0.000181757
4473.0,0.000181757
4474.0,0.000181757
4475.0,0.000181757
4476.0,0.000181757
4477.0,0.000181757
4478.0,0.000181757
4479.0,0.000181757
4480.0,0.000181757
4481.0,0.000181757
4482.0,0.000181757
4483.0,0.000181757
4484.0,0.000181757
4485.0,0.000181757
4486.0,0.000181757
4487.0,0.000181757
4488.0,0.000181757
4489.0,0.000181757
4490.0,0.000181757
4491.0,0.000181757
4492.0,0.000181757
4493.0,0.000181757
4494.0,0.000181757
4495.0,0.000181757
4496.0,0.000181757
4497.0,0.000181757
4498.0,0.000181757
4499.0,0.000181757
4500.0,0.000181757
4501.0,0.000181757
4502.0,0.000181757
4503.0,0.000181757
4504.0,0.000181757
4505.0,0.000181757
4506.0,0.000181757
4507.0,0.000181757
4508.0,0.000181757
4509.0,0.000181757
4510.0,0.000181757
4511.0,0.000181757
4512.0,0.000181757
4513.0,0.000181757
4514.0,0.000181757
4515.0,0.000181757
4516.0,0.000181757
4517.0,0.000181757
4518.0,0.000181757
4519.0,0.000181757
4520.0,0.000181757
4521.0,0.000181757
4522.0,0.000181757
4523.0,0.000181757
4524.0,0.000181757
4525.0,0.000181757
4526.0,0.000181757
4527.0,0.000181757
4528.0,0.000181757
4529.0,0.000181757
4530.0,0.000181757
4531.0,0.000181757
4532.0,0.000181757
4533.0,0.000181757
4534.0,0.000181757
4535.0,0.000181757
4536.0,0.000181757
4537.0,0.000181757
4538.0,0.000181757
4539.0,0.000181757
4540.0,0.000181757
4541.0,0.000181757
4542.0,0.000181757
4543.0,0.000181757
4544.0,0.000181757
4545.0,0.000181757
4546.0,0.000181757
4547.0,0.000181757
4548.0,0.000181757
4549.0,0.000181757
4550.0,0.000181757
4551.0,0.000181757
4552.0,0.000181757
4553.0,0.000181757
4554.0,0.000181757
4555.0,0.000181757
4556.0,0.000181757
4557.0,0.000181757
4558.0,0.000181757
4559.0,0.000181757
4560.0,0.000181757
4561.0,0.000181757
4562.0,0.000181757
4563.0,0.000181757
4564.0,0.000181757
4565.0,0.000181757
4566.0,0.000181757
4567.0,0.000181757
4568.0,0.000181757
4569.0,0.000181757
4570.0,0.000181757
4571.0,0.000181757
4572.0,0.000181757
4573.0,0.000181757
4574.0,0.000181757
4575.0,0.000181757
4576.0,0.000181757
4577.0,0.000181757
4578.0,0.000181757
4579.0,0.000181757
4580.0,0.000181757
4581.0,0.000181757
4582.0,0.000181757
4583.0,0.000181757
4584.0,0.000181757
4585.0,0.000181757
4586.0,0.000181757
4587.0,0.000181757
4588.0,0.000181757
4589.0,0.000181757
4590.0,0.000181757
4591.0,0.000181757
4592.0,0.000181757
4593.0,0.000181757
4594.0,0.000181757
4595.0,0.000181757
4596.0,0.000181757
4597.0,0.000181757
4598.0,0.000181757
4599.0,0.000181757
4600.0,0.000181757
4601.0,0.000181757
4602.0,0.000181757
4603.0,0.000181757
4604.0,0.000181757
4605.0,0.000181757
4606.0,0.000181757
4607.0,0.000181757
4608.0,0.000181757
4609.0,0.000181757
4610.0,0.000181757
4611.0,0.000181757
4612.0,0.000181757
4613.0,0.000181757
4614.0,0.000181757
4615.0,0.000181757
4616.0,0.000181757
4617.0,0.000181757
4618.0,0.000181757
4619.0,0.000181757
4620.0,0.000181757
4621.0,0.000181757
4622.0,0.000181757
4623.0,0.000181757
4624.0,0.000181757
4625.0,0.000181757
4626.0,0.000181757
4627.0,0.000181757
4628.0,0.000181757
4629.0,0.000181757
4630.0,0.000181757
4631.0,0.000181757
4632.0,0.000181757
4633.0,0.000181757
4634.0,0.000181757
4635.0,0.000181757
4636.0,0.000181757
4637.0,0.000181757
4638.0,0.000181757
4639.0,0.000181757
4640.0,0.000181757
4641.0,0.000181757
4642.0,0.000181757
4643.0,0.000181757
4644.0,0.000181757
4645.0,0.000181757
4646.0,0.000181757
4647.0,0.000181757
4648.0,0.000181757
4649.0,0.000181757
4650.0,0.000181757
4651.0,0.000181757
4652.0,0.000181757
4653.0,0.000181757
4654.0,0.000181757
4655.0,0.000181757
4656.0,0.000181757
4657.0,0.000181757
4658.0,0.000181757
4659.0,0.000181757
4660.0,0.000181757
4661.0,0.000181757
4662.0,0.000181757
4663.0,0.000181757
4664.0,0.000181757
4665.0,0.000181757
4666.0,0.000181757
4667.0,0.000181757
4668.0,0.000181757
4669.0,0.000181757
4670.0,0.000181757
4671.0,0.000181757
4672.0,0.000181757
4673.0,0.000181757
4674.0,0.000181757
4675.0,0.000181757
4676.0,0.000181757
4677.0,0.000181757
4678.0,0.000181757
4679.0,0.000181757
4680.0,0.000181757
4681.0,0.000181757
4682.0,0.000181757
4683.0,0.000181757
4684.0,0.000181757
4685.0,0.000181757
4686.0,0.000181757
4687.0,0.000181757
4688.0,0.000181757
4689.0,0.000181757
4690.0,0.000181757
4691.0,0.000181757
4692.0,0.000181757
4693.0,0.000181757
4694.0,0.000181757
4695.0,0.000181757
4696.0,0.000181757
4697.0,0.000181757
4698.0,0.000181757
4699.0,0.000181757
4700.0,0.000181757
4701.0,0.000181757
4702.0,0.000181757
4703.0,0.000181757
4704.0,0.000181757
4705.0,0.000181757
4706.0,0.000181757
4707.0,0.000181757
4708.0,0.000181757
4709.0,0.000181757
4710.0,0.000181757
4711.0,0.000181757
4712.0,0.000181757
4713.0,0.000181757
4714.0,0.000181757
4715.0,0.000181757
4716.0,0.000181757
4717.0,0.000181757
4718.0,0.000181757
4719.0,0.000181757
4720.0,0.000181757
4721.0,0.000181757
4722.0,0.000181757
4723.0,0.000181757
4724.0,0.000181757
4725.0,0.000181757
4726.0,0.000181757
4727.0,0.000181757
4728.0,0.000181757
4729.0,0.000181757
4730.0,0.000181757
4731.0,0.000181757
4732.0,0.000181757
4733.0,0.000181757
4734.0,0.000181757
4735.0,0.000181757
4736.0,0.000181757
4737.0,0.000181757
4738.0,0.000181757
4739.0,0.000181757
4740.0,0.000181757
4741.0,0.000181757
4742.0,0.000181757
4743.0,0.000181757
4744.0,0.000181757
4745.0,0.000181757
4746.0,0.000181757
4747.0,0.000181757
4748.0,0.000181757
4749.0,0.000181757
4750.0,0.000181757
4751.0,0.000181757
4752.0,0.000181757
4753.0,0.000181757
4754.0,0.000181757
4755.0,0.000181757
4756.0,0.000181757
4757.0,0.000181757
4758.0,0.000181757
4759.0,0.000181757
4760.0,0.000181757
4761.0,0.000181757
4762.0,0.000181757
4763.0,0.000181757
4764.0,0.000181757
4765.0,0.000181757
4766.0,0.000181757
4767.0,0.000181757
4768.0,0.000181757
4769.0,0.000181757
4770.0,0.000181757
4771.0,0.000181757
4772.0,0.000181757
4773.0,0.000181757
4774.0,0.000181757
4775.0,0.000181757
4776.0,0.000181757
4777.0,0.000181757
4778.0,0.000181757
4779.0,0.000181757
4780.0,0.000181757
4781.0,0.000181757
4782.0,0.000181757
4783.0,0.000181757
4784.0,0.000181757
4785.0,0.000181757
4786.0,0.000181757
4787.0,0.000181757
4788.0,0.000181757
4789.0,0.000181757
4790.0,0.000181757
4791.0,0.000181757
4792.0,0.000181757
4793.0,0.000181757
4794.0,0.000181757
4795.0,0.000181757
4796.0,0.000181757
4797.0,0.000181757
4798.0,0.000181757
4799.0,0.000181757
4800.0,0.000181757
4801.0,0.000181757
4802.0,0.000181757
4803.0,0.000181757
4804.0,0.000181757
4805.0,0.000181757
4806.0,0.000181757
4807.0,0.000181757
4808.0,0.000181757
4809.0,0.000181757
4810.0,0.000181757
4811.0,0.000181757
4812.0,0.000181757
4813.0,0.000181757
4814.0,0.000181757
4815.0,0.000181757
4816.0,0.000181757
4817.0,0.000181757
4818.0,0.000181757
4819.0,0.000181757
4820.0,0.000181757
4821.0,0.000181757
4822.0,0.000181757
4823.0,0.000181757
4824.0,0.000181757
4825.0,0.000181757
4826.0,0.000181757
4827.0,0.000181757
4828.0,0.000181757
4829.0,0.000181757
4830.0,0.000181757
4831.0,0.000181757
4832.0,0.000181757
4833.0,0.000181757
4834.0,0.000181757
4835.0,0.000181757
4836.0,0.000181757
4837.0,0.000181757
4838.0,0.000181757
4839.0,0.000181757
4840.0,0.000181757
4841.0,0.000181757
4842.0,0.000181757
4843.0,0.000181757
4844.0,0.000181757
4845.0,0.000181757
4846.0,0.000181757
4847.0,0.000181757
4848.0,0.000181757
4849.0,0.000181757
4850.0,0.000181757
4851.0,0.000181757
4852.0,0.000181757
4853.0,0.000181757
4854.0,0.000181757
4855.0,0.000181757
4856.0,0.000181757
4857.0,0.000181757
4858.0,0.000181757
4859.0,0.000181757
4860.0,0.000181757
4861.0,0.000181757
4862.0,0.000181757
4863.0,0.000181757
4864.0,0.000181757
4865.0,0.000181757
4866.0,0.000181757
4867.0,0.000181757
4868.0,0.000181757
4869.0,0.000181757
4870.0,0.000181757
4871.0,0.000181757
4872.0,0.000181757
4873.0,0.000181757
4874.0,0.000181757
4875.0,0.000181757
4876.0,0.000181757
4877.0,0.000181757
4878.0,0.000181757
4879.0,0.000181757
4880.0,0.000181757
4881.0,0.000181757
4882.0,0.000181757
4883.0,0.000181757
4884.0,0.000181757
4885.0,0.000181757
4886.0,0.000181757
4887.0,0.000181757
4888.0,0.000181757
4889.0,0.000181757
4890.0,0.000181757
4891.0,0.000181757
4892.0,0.000181757
4893.0,0.000181757
4894.0,0.000181757
4895.0,0.000181757
4896.0,0.000181757
4897.0,0.000181757
4898.0,0.000181757
4899.0,0.000181757
4900.0,0.000181757
4901.0,0.000181757
4902.0,0.000181757
4903.0,0.000181757
4904.0,0.000181757
4905.0,0.000181757
4906.0,0.000181757
4907.0,0.000181757
